course_id,instructor,instructor_rating
1220,Simon Torracinta,4.28
1220,Spencer Weinreich,4.28
1222,Erik Baker,4.73
1222,Erik Baker,4.3
1194,Hannah Marcus,4.39
1194,Benjamin Wilson,
1195,Spencer Weinreich,4.91
1196,Eram Alam,4.89
1198,Evelynn Hammonds,
1201,Simon Torracinta,
1202,Elizabeth Lunbeck,4.85
1203,Matthew Hersch,
1205,Victor Seow,
1207,Alex Csiszar,4.92
1210,Naomi Oreskes,4.59
1211,Ann Blair,4.82
1211,Hannah Marcus,4.82
1212,Peter Galison,4.8
1213,Evelynn Hammonds,3.4
1216,Sheila Jasanoff,
1217,Rebecca Lemov,4.64
1217,Victor Seow,4.64
1090,Julie Lawrence,4.5
1068,Abigail Desmond,4.73
1070,Julie Lawrence,4.18
1071,Jennifer Devereaux,4.15
1072,Ali Yawar,4.67
1076,Joyce Benenson,4.47
1081,Eadaoin Harney,4.42
1082,Erin Hecht,5.0
1083,Daniel Green,4.25
1084,Bridget Alex,4.91
1085,Christine Webb,4.67
1087,Rachel Carmody,4.38
1226,David Elmer,4.14
1226,Stephen Greenblatt,4.14
1226,Emily Greenwood,4.14
1226,Samantha Matherne,4.14
1226,Louis Menand,4.14
1226,Namwali Serpell,4.14
1228,Vishal Khandelwal,4.17
1228,Ewa Lajer-Burcharth,
1228,Yukio Lippit,4.17
1228,Felipe Pereda,4.17
1228,Jennifer L. Roberts,4.17
1229,Lauren Kaminsky,5.0
1229,Robin Kelsey,5.0
1302,Andrew Bottoms,4.89
1306,Nozomi Tomita,4.0
1309,Kathryn Franich,4.67
1310,Yagmur Sag-Parvardeh,3.67
1292,Tanya Bondarenko,3.54
1294,Kathryn Franich,4.86
1295,Jonathan Bobaljik,
1298,Jeremy Rau,4.64
1299,Kathryn Franich,3.6
1301,Michael Flier,4.75
1373,,3.8
1373,,
1373,Michael Nathanson,3.5
1373,,
1373,Kate Penner,4.83
1373,Janet Chen,4.44
1373,,
1373,,3.27
1373,Michael Nathanson,3.27
1373,,3.88
1373,Matthew Cavallo,3.38
1373,,3.38
1373,,4.0
1373,Matthew Demers,4.0
1373,,
1373,,3.6
1373,,
1373,Michael Nathanson,
1373,,4.5
1373,Matthew Demers,
1337,Brendan Kelly,3.68
1337,,3.6
1337,,2.89
1337,Mario Stipcic,2.89
1337,,3.38
1337,,3.27
1337,Mario Stipcic,3.27
1337,,3.53
1337,,3.54
1337,Eva Politou,3.54
1337,Hannah Constantin,
1337,,3.4
1337,,
1337,Hannah Constantin,3.8
1337,,3.8
1339,,3.38
1339,Erica Dinkins,3.38
1339,John Cain,3.89
1339,,3.56
1339,Erica Dinkins,
1339,,3.94
1339,Matthew Cavallo,3.94
1339,,3.12
1339,Oliver Knill,
1339,,2.69
1339,Austin Conner,
1339,,3.33
1339,,
1339,Jonier Amaral Antunes,3.67
1339,,3.67
1339,Jonier Amaral Antunes,4.0
1339,,
1335,Roderic Guigo Corominas,
1336,John Cain,
1344,Amadeus Martin,3.81
1344,,3.81
1344,,
1344,Fanhui Xu,3.94
1344,Roderic Guigo Corominas,4.08
1344,,4.08
1344,,3.68
1344,Fanhui Xu,3.68
1344,,3.5
1344,Philip Wood,3.72
1344,Philip Wood,4.0
1344,Max Weinreich,3.67
1344,,3.67
1344,Amadeus Martin,4.18
1344,,4.18
1344,,
1344,Eva Politou,3.33
1344,,
1344,,
1344,Fanhui Xu,4.0
1344,,3.11
1346,,2.93
1346,Jill Guerra,
1346,Jill Guerra,3.74
1346,,3.9
1352,Clifford Taubes,3.4
1361,Christopher Eur,4.66
1368,Joseph Harris,4.61
1370,Clifford Taubes,4.0
1372,,4.2
1313,Benjamin Gammage,4.06
1315,Salim Tayou,3.4
1317,Horng-Tzer Yau,3.33
1318,Paul Bamberg (he),3.33
1321,Noam Elkies,2.8
1323,Mark Kisin,3.5
1326,Denis Auroux,
1328,Puskar Mondal,4.15
1332,Colin Defant,
1342,Curtis McMullen,4.93
1348,Yuriy Drozd,2.86
1350,Melanie Wood,
1354,Keeley Hoek,3.75
1354,Fan Ye,3.75
1355,Hana Jia Kong,3.94
1357,Mihnea Popa,
1359,Martin Nowak,4.32
1363,Dan Freed,4.33
1366,Michael Hopkins,4.83
1367,Stephen McKean,4.75
174,Cristina Aguayo-Mazzucato,3.05
174,Ryoji Amamoto,3.05
174,,3.05
174,,3.05
174,John Clohessy,3.05
174,Stephen Elledge,3.05
174,Alejandro Gutierrez,3.05
174,Maria Gutierrez-Arcelus,3.05
174,Timothy Hla,3.05
174,William Hwang,
174,Nada Kalaany,3.05
174,Naama Kanarek,3.05
174,Julie-Aurore Losman,3.05
174,Marjorie Oettinger,3.05
174,Nilay Sethi,3.05
174,Richard Sherwood,3.05
174,Marcos Simoes-Costa,3.05
174,,3.05
174,Alexander Soukas,
174,Jessalyn Ubellacker,
174,David Van Vactor,3.05
174,Marc Wein,3.05
174,Xu Zhou,3.05
175,Cristina Aguayo-Mazzucato,
175,Pratiti Bandopadhayay,
175,Charles Burns,3.47
175,Caroline Burns,3.47
175,Hong Chen,
175,,3.47
175,April Craft,3.47
175,Christian Dibble,
175,Matthew Harris,3.47
175,Christina Jacobsen,3.47
175,Jessica Lehoczky,3.47
175,Allegra Petti,
175,William Pu,3.47
175,,3.47
175,,3.47
175,,3.47
175,,3.47
175,,3.47
176,Karen Adelman,3.51
176,Alan Brown,
176,Stirling Churchman,
176,Joseph Loparo,3.51
176,Ralph Scully,3.51
176,Frank Slack,3.51
178,Vidyasagar Koduri,4.77
178,Srinivas Viswanathan,4.77
179,Stan Finkelstein,3.83
179,Peter Sorger,3.83
203,Michael Baym,4.33
203,Heng Li,4.33
203,Shamil Sunyaev,4.33
203,Cheng-Zhong Zhang,
213,Tari Tan,4.67
888,Tom Bernhardt,
888,Jenna Galloway,3.91
888,Max Heiman,3.91
888,Matthew Warman,3.91
888,Fred Winston,
1065,Connie Cepko,4.25
1232,Frederick Alt,3.95
1232,Facundo Batista,3.95
1232,Michael Carroll,
1232,Stephanie Dougan,3.95
1232,Nir Hacohen,
1232,Jonathan Kagan,3.95
1232,Vijay Kuchroo,3.95
1232,Judy Lieberman,3.95
1232,Andrew Luster,3.95
1232,Lydia Lynch,3.95
1232,Thorsten Mempel,3.95
1232,Shiv Pillai,3.95
1232,Arlene Sharpe,3.95
1232,Amy Wagers,3.95
1232,Kai Wucherpfennig,3.95
1232,Ulrich von Andrian,
1237,Judith Agudo,5.0
1237,Stephanie Dougan,4.0
1237,,4.0
1237,Kai Wucherpfennig,4.0
1415,Zheng-Yi Chen,3.92
1415,George Church,3.92
1415,Martin Dorf,3.92
1415,Michela Fagiolini,3.92
1415,Ethan Garner,3.92
1415,Neena Haider,3.92
1415,Marie Hollenhorst,3.92
1415,Shingo Kajimura,3.92
1415,Jessica Lehoczky,3.92
1415,Mary Loeken,3.92
1415,Amar Majmundar,3.92
1415,Kari Nadeau,3.92
1415,Johan Paulsson,3.92
1415,Mohammad Rashidian,
1415,Silvi Rouskin,3.92
1415,Jean Schaffer,3.92
1415,Rosalind Segal,3.92
1415,,3.92
1416,Markus Basan,3.41
1416,Roger Belizaire,3.41
1416,Vassiliki Boussiotis,3.41
1416,Jeffrey Cheng,3.41
1416,Ulf Dettmer,3.41
1416,,
1416,Nils Gehlenborg,3.41
1416,,3.41
1416,,
1416,Rosalind Segal,3.41
1416,,
1416,Suzanne Walker,3.41
1509,Eleanor Batty,4.75
1510,Bruce Bean,3.0
1510,Richard Born,3.0
1510,Chinfei Chen,3.0
1510,Lisa Goodrich,3.0
1510,Pascal Kaeser,3.0
1510,Joshua Kaplan,3.0
1510,Wade Regehr,
1510,Thomas Schwarz,3.0
1510,Beth Stevens,3.0
1510,Gary Yellen,3.0
1512,Gabriel Kreiman,5.0
1779,Sunil Puria,4.0
1982,Jonathan Abraham,5.0
1982,Philip Kranzusch,5.0
1984,Todd Allen,4.0
1984,Smita Gopinath,4.0
1984,Max Nibert,4.0
1984,Silvi Rouskin,5.0
1418,Brian FitzGerald,5.0
1420,Sean Gilsdorf,
1375,Anne Dymek,
1380,Nancy Etcoff,4.5
1381,Lisa Wong,4.83
1287,Rachelle Gaudet,3.7
1287,Daniel Kahne,3.7
1287,Rebecca LaCroix,3.7
1287,Sien Verschave,
1290,Doeke Hekstra,4.41
1290,Kara McKinley,4.41
1290,Andrew Murray,4.41
1290,Emma Nagy,4.41
1290,Benjamin de Bivort,4.41
1285,Alain Viel,4.63
1405,Vladimir Denic,3.47
1405,Dominic Mao,3.47
1405,Emma Nagy,3.47
1406,Michele Markstein,3.75
1406,Alain Viel,3.75
1410,Jeff Lichtman,4.12
1410,Katie Quast,4.12
1411,Monique Brewster,4.75
1411,Dominic Mao,4.75
1413,Monique Brewster,4.53
1413,Dominic Mao,4.53
1384,Alain Viel,4.0
1387,Elena Rivas,3.57
1390,Richard Losick,4.48
1391,Shiv Pillai,4.41
1393,Nicholas Bellono,
1399,,3.75
1399,Venkatesh Murthy,3.75
1399,Joshua Sanes,3.75
1401,Nancy Kleckner,4.29
1475,Liam Hynes-Tawa,5.0
1463,Liam Hynes-Tawa,4.26
1472,Yvette Jackson,3.88
1434,Federico Cortese,4.73
1439,Andrew Clark,4.62
1442,Andrew Clark,4.9
1446,Andrew Clark,4.76
1469,Alejandro Madrid-Gonzalez,
1471,Charrise Barron,4.57
1473,Toru Momii,4.5
1474,Alexander Rehding,4.83
1436,Federico Cortese,4.67
1436,Yosvany Terry,
1438,Federico Cortese,5.0
1444,Michele Duguay,3.8
1451,Andrew Clark,
1453,Claire Chase,4.86
1454,Kate van Orden,4.5
1455,Jessica Bodner,4.7
1455,Claire Chase,4.7
1457,Vijay Iyer,4.7
1457,Yosvany Terry,4.7
1458,Jessica Bodner,4.85
1458,Daniel Chong,4.85
1458,Ken Hamao,4.85
1458,Kee-Hyun Kim,
1462,Anne Shreffler,4.43
1467,Carolyn Abbate,5.0
1468,Alejandro Madrid-Gonzalez,4.57
1470,Yvette Jackson,5.0
74,,5.0
76,Andrew Teeter,5.0
156,Dana Malhas,4.45
156,Dana Malhas,5.0
156,Richard Cozzens,4.43
156,Richard Cozzens,4.75
159,Amr Madi,4.6
159,Dana Malhas,4.8
152,Amr Madi,4.6
155,Nader Uthman,5.0
1240,Khaled El-Rouayheb,
1423,ran bechor,
1427,Malika Zeghal,4.07
1428,Mohammad Sagha,4.78
1431,Mohammad Sagha,4.91
1477,David Stern,4.14
1542,Mojtaba Ebrahimian,4.5
1544,Mojtaba Ebrahimian,4.17
1540,Nicholas Boylston,5.0
1976,Meryem Demir,4.6
1504,Jeff Lichtman,4.12
1504,Katie Quast,4.12
1505,,4.83
1505,,
1478,Tony Cunningham,4.71
1478,,4.71
1478,,4.71
1480,,4.9
1480,,4.9
1480,Vincent Pham,4.9
1482,,4.5
1482,Alen Juginovic,
1482,,
1484,,
1484,Kiah Hardcastle,4.89
1484,,4.89
1486,,5.0
1486,Saad Hannan,5.0
1486,,5.0
1488,Sara Beach,4.43
1488,,4.43
1488,,
1491,,4.73
1491,,4.73
1491,Rasheen Powell,4.73
1497,Gabriel Kreiman,3.93
1289,Andrew Biewener,4.23
1289,George Lauder,4.23
1289,Daniel Lieberman,4.23
1289,Jo Matott,4.23
1514,Ognenka Avramovska,3.83
1514,Brian Farrell,3.83
1514,Elena Kramer,3.83
1514,Ann Pearson,3.83
1514,Mansi Srivastava,
1529,Daniel Hartl,3.74
1529,Robin Hopkins,3.74
1532,Andrew Berry,4.69
1533,Andrew Davies,4.0
1533,Paul Moorcroft,4.0
1536,Stephanie Pierce,
1536,Mansi Srivastava,4.25
1515,Kathleen Pritchett-Corning,
1516,Elena Kramer,4.43
1517,Noel Holbrook,3.86
1518,Scott Edwards,4.08
1520,Benton Taylor,4.67
1521,Yun Zhang,4.14
1522,Naomi Pierce,4.57
1528,Benjamin de Bivort,4.5
1583,Bernhard Nickel,4.37
1584,Mariana Noe,4.67
1552,Jeffrey Behrends,4.17
1570,Seth Robertson,4.1
1586,,
1586,Yuan Tian,5.0
1586,,3.71
1586,Smriti Khanal,3.71
1547,Seth Robertson,4.62
1548,Alison Simmons,4.8
1549,Jeffrey McDonough,4.5
1549,Alison Simmons,4.5
1553,W. Hugh Woodin,3.55
1557,Parimal Patil,4.4
1562,Selim Berker,4.68
1563,Mathias Risse,
1564,Peter Koellner,3.14
1566,Richard Moran,4.5
1568,Gina Schouten,
1569,Lucas Stanczyk,4.54
1571,Remei Capdevila Werning,4.25
1572,Richard Moran,4.4
1575,Sean Kelly,
1576,Eric Maskin,3.75
1576,Barry Mazur,
1576,Amartya Sen,3.75
1578,Quinn White,
1579,Gina Schouten,4.86
1593,Gregory Kestin,3.89
1593,Timothy Milbourne,3.89
1592,Stephen Adams,3.71
1592,Louis Deslauriers,3.71
1592,Kathryn Ledbetter,3.71
1595,Nathan Melenbrink,4.83
1604,Stephen Adams,4.27
1604,David Morin,4.27
1604,Gregorio Ponti,4.27
1604,Anna Wang-Holtzen,
1606,Cora Dvorkin,3.61
1606,Timothy Milbourne,3.61
1606,Mara Prentiss,3.61
1608,Markus Greiner,
1608,John Huth,
1608,Gregorio Ponti,3.96
1608,Anna Wang-Holtzen,3.96
1610,Stephen Adams,4.65
1610,Gregorio Ponti,4.65
1610,Anna Wang-Holtzen,4.65
1610,Norman Yao,4.65
1614,Stephen Adams,4.16
1614,Jacob Barandes,4.16
1614,Gregorio Ponti,4.16
1614,Anna Wang-Holtzen,4.16
1618,Efthimios Kaxiras,4.4
1618,Logan McCarty,4.4
1643,Robert Westervelt,4.71
1598,Masahiro Morii,4.3
1600,Sonia Paban,4.4
1602,Arthur Jaffe,4.0
1613,Melissa Franklin,4.47
1613,Claire Messud,4.47
1615,Kathryn Ledbetter,4.33
1615,Matteo Mitrano,4.33
1617,Julia Mundy,4.67
1621,David Abrams,3.83
1624,Girma Hailu,4.8
1626,Eslam Khalaf,4.55
1628,Matthew Schwartz,4.5
1630,Xi Yin,5.0
1632,Vinothan Manoharan,4.16
1633,Subir Sachdev,4.7
1634,Susanne Yelin,3.4
1635,Mikhail Lukin,4.24
1636,Sharad Ramanathan,4.19
1637,David Nelson,3.14
1639,Donhee Ham,4.85
1640,Suzanne Smith,4.87
1588,Jarvis Chen,4.13
1588,Issa Dahabreh,4.13
1653,Daniel Gilbert,4.33
1653,Nicole Noll,4.33
1670,Elizabeth Phelps,3.96
1670,Daniel Schacter,3.96
1673,Fiery Cushman,4.24
1712,,4.78
1712,,4.78
1715,,4.43
1715,,4.43
1716,,4.63
1716,,4.63
1720,,5.0
1720,,5.0
1722,Rebecca Shingleton,5.0
1655,Ellen Langer,
1657,Mayron Pereira Piccolo Ribeiro,
1661,Tatyana Levari,4.5
1663,Scott Lukas,4.55
1665,Alfonso Caramazza,4.07
1666,Randy Buckner,5.0
1669,Tomer Ullman,4.62
1675,Roy Baumeister,
1678,Ashley Leung,4.14
1681,Selva Lewin-Bizan,4.25
1684,Ryan Lundell-Creagh,5.0
1685,Joshua Greene,5.0
1688,Shifali Singh,4.74
1689,Mayron Pereira Piccolo Ribeiro,4.92
1690,Mark Hatzenbuehler,4.93
1691,Grace Lin,3.99
1693,Mina Cikara,4.42
1696,Patrick Mair,
1698,Matthew Nock,3.9
1698,Leah Somerville,
1699,Patrick Mair,4.85
1700,Elizabeth Spelke,3.4
1701,Jesse Snedeker,5.0
1702,Ashley Thomas,4.67
1704,Elizabeth Phelps,5.0
1705,Mark Hatzenbuehler,
1707,Matthew Nock,2.0
1709,Michael Norton,4.6
1711,Ellen Langer,4.83
1724,Federico Capasso,2.83
1727,Mikhail Lukin,4.24
1728,Evelyn Hu,4.14
1728,Nishant Sule,4.14
1745,Jie Li,4.4
1745,Alexander Zahlten,
1740,Courtney Lamberth,4.86
1731,Benjamin Dunning,4.71
1733,Catherine Brekus,4.5
1737,David Lamberth,3.6
1739,Mayra Rivera,4.86
703,,4.58
703,,4.67
703,,
703,,4.17
705,,4.6
711,,4.8
713,,4.08
713,,4.2
713,,4.5
715,,4.2
715,,4.64
715,,4.17
717,,4.2
717,,
719,Karen Turman,4.43
719,Karen Turman,4.71
722,Claire-Marie Brisson,4.8
724,Annabel Kim,4.84
707,Matthew Rodriguez,
708,Janet Beizer,
709,Matthew Rodriguez,4.5
1242,Elisa Tragni Maloney,5.0
1242,,
1242,,4.71
1242,,4.71
1242,,4.7
1242,,
1244,,4.8
1244,,4.8
1249,,4.7
1249,,
1247,Ambrogio Camozzi Pistoja,4.95
1248,Francesco Erspamer,4.17
1645,,
1646,,4.75
1646,,4.5
1650,,5.0
1855,,
1855,,4.22
1855,,3.25
1855,,4.25
1855,,4.25
1855,,4.3
1855,,4.5
1855,,4.17
1855,,4.33
1855,,
1857,,
1857,,4.43
1857,,5.0
1857,,4.0
1857,,4.71
1857,,4.11
1857,,4.6
1857,Ruyman Perez Ramos,4.6
1857,,
1862,Xiomara Feliberty Casiano,5.0
1866,,4.0
1866,,4.17
1866,,3.9
1866,,
1866,,3.17
1866,,3.63
1866,,4.0
1866,,3.0
1870,,4.63
1870,,4.56
1870,,4.4
1870,Johanna Liander,4.33
1870,,
1872,,4.83
1872,,4.6
1872,,4.83
1872,,4.83
1872,,4.44
1874,Maria Parra-Velasco,5.0
1874,Maria Parra-Velasco,5.0
1875,,5.0
1875,Adriana Gutierrez,4.5
1875,,4.86
1875,,5.0
1875,,4.71
1877,Maria Parra-Velasco,
1880,Adriana Gutierrez,
1880,Adriana Gutierrez,5.0
1880,Adriana Gutierrez,4.89
1882,Luis Giron Negron,4.0
1884,Daniel Aguirre-Oteiza,5.0
1886,Johanna Liander,4.64
1860,Alejandra Vela Martinez,4.61
1864,Doris Sommer,
1746,Alexandra Vacroux,4.5
1747,Alexandra Vacroux,4.6
1752,Dmitrii Pastushenkov,4.83
1753,Steven Clancy,5.0
1753,Jenya Mironava,5.0
1749,Dmitrii Pastushenkov,4.67
1749,Liya Zalaltdinova,4.67
1749,Dmitrii Pastushenkov,4.4
1749,Liya Zalaltdinova,4.4
1751,Liya Zalaltdinova,4.67
1783,Nariman Skakov,4.0
1787,Aleksandra Kremer,4.5
1788,Daria Khitrova,4.67
1790,David Armitage,4.35
1790,Bo-Mi Choi,
1790,Charles Clavey,4.35
1790,Shterna Friedman,4.35
1790,Jonathan Hansen,
1790,John Harpham,4.35
1790,,4.35
1790,Jonathan Masin-Peters,4.35
1790,Vatsal Naresh,
1790,Lowry Pressly,
1790,Nicolas Prevelakis,4.35
1790,Renugan Raidoo,4.35
1790,Tracey Rosen,
1790,Rosemarie Wagner,
1790,William Whitham,4.35
1790,Rob Willison,4.35
1792,Matthew Reichert,4.4
1795,Nicole Simon,3.83
1798,Kiku Adatto,4.88
1799,Nicolas Prevelakis,4.67
1800,Jonathan Hansen,5.0
1801,Bo-Mi Choi,4.71
1802,Jamie Martin,5.0
1804,Tracey Rosen,4.75
1807,William Whitham,5.0
1808,Adaner Usmani,5.0
1850,Shai Dromi,4.3
1852,Caitlin Daniel,3.83
1853,Isabel Jijon,4.88
1854,Cat O'Donnell,5.0
1814,Danilo Mandic,4.27
1815,Christina Cross,3.71
1819,Monique Ouimette,3.1
1820,Thomas Wooten,
1822,Ira Jackson,4.86
1822,,4.86
1824,Danilo Mandic,4.22
1827,Isabel Jijon,4.6
1828,Jeffrey Swindle,2.73
1830,Flavia Perea,
1831,Gregory Narr,2.17
1834,Ya-Wen Lei,4.39
1835,Danilo Mandic,4.63
1837,Thomas Wooten,
1841,Mary Waters,4.71
1842,Xiang Zhou,4.0
1847,Christina Cross,3.83
1849,Deirdre Bloome,5.0
725,Lady Aileen Orsal,4.91
1091,Richard Delacy,4.75
1754,Patrick Cummins,4.83
1756,Patrick Cummins,5.0
1758,Martha Selby,
1934,Jonathan Ripley,5.0
1974,Leonard van der Kuijp,
1887,Kelly McConville,4.2
1887,Julie Vu,4.2
1889,Julie Vu,4.67
1889,James Xenakis,4.67
1891,Kevin A. Rader,3.92
1893,Pavlos Protopapas,
1893,Kevin A. Rader,4.14
1895,Joseph Blitzstein,4.11
1900,James Xenakis,4.22
1903,Luke Miratrix,4.29
1906,Lucas Janson,3.9
1906,Sham Kakade,3.9
1907,Alex Young,4.82
1909,Xiao-li Meng,3.22
1911,Joseph Blitzstein,4.59
1912,Lucas Janson,4.46
1917,Jun Liu,
1918,Samuel Kou,4.38
1920,Tracy Ke,4.62
1921,Neil Shephard,3.76
1922,Kosuke Imai,4.08
1925,Tracy Ke,3.0
1925,Subhabrata Sen,5.0
1927,Kelly McConville,4.4
1927,Mark Sellke,4.4
1927,James Xenakis,4.4
1929,Morgane Austern,4.0
1761,William Anderson,4.02
1761,Lauren Sullivan,4.02
1778,Amie Holmes,4.38
1762,Jessica Whited,4.71
1766,Ya-chieh Hsu,5.0
1769,Fei Chen,5.0
1771,Ruth Franklin,4.46
1773,Amy Wagers,4.81
1774,Lee Rubin,4.53
1775,Mark Fishman,4.62
1775,Douglas Melton,
1775,Julie Park,4.62
1776,Mark Fishman,4.5
1776,Douglas Melton,4.5
1776,Julie Park,4.5
1933,Ashwini Jambhekar,4.25
1933,Galit Lahav,4.25
1933,Jennifer Oyler-Yaniv,4.25
208,Alain Viel,
1973,Sam Marks,4.75
1969,Morgan Green,4.33
1969,Sam Marks,4.33
1972,James Stanley,4.8
1972,Phillip Howze,2.6
1936,Marcus Stern,4.5
1939,Erika Bailey,
1941,Remo Airaldi,4.83
1944,Kate Brehm,4.75
1948,Stevie Walker-Webb,2.3
1949,Ana Harmon,
1950,Jeffrey Page,4.3
1951,Jessie Stinnett,4.92
1954,Julia Smeliansky,4.38
1955,Jeff Adelberg,4.75
1958,Stew Stewart,4.38
1959,Tania Bruguera,4.67
1960,Ju Yon Kim,4.86
1963,Debra Levine,4.67
1964,Brisa Areli Munoz,4.8
1966,Tania Bruguera,3.57
1967,Ryan McKittrick,5.0
1967,Diane Paulus,
1998,Linda Schlossberg,5.0
1985,Michael Bronski,4.6
1986,Jung Choi,4.63
1987,Clarisse Wells,4.0
1988,Imani Perry,4.15
1990,Nicole Noll,4.75
1993,Moises Lino e Silva,4.67
1994,C. Riley Snorton,4.44
1995,Moises Lino e Silva,4.0
1996,C. Riley Snorton,4.89
3219,Henry Gates,3.89
3219,Evelyn Higginbotham,3.89
3237,Carla Martin,4.88
3221,Glenda Carpio,
3223,Carla Martin,
3224,Roberto Mangabeira Unger,4.0
3224,John Stauffer,4.0
3225,Daniel Agbiboa,4.71
3226,Daniel Agbiboa,
3227,Timothy Ogene,4.6
3228,Emily Greenwood,5.0
3230,Jesse McCarthy,
3232,Jean Comaroff,5.0
3233,Evelyn Higginbotham,5.0
3234,Jamaica Kincaid,
3239,,5.0
4229,,5.0
4269,,3.6
4430,,4.63
5172,Francis Akutey-Baffoe,4.25
5196,,4.5
5197,Taiwo Ehineni,5.0
5199,Taiwo Ehineni,3.8
5202,,4.63
3319,E. Gabriella Coleman,
3321,,5.0
3323,Damina Khaira,4.06
3290,Jason Ur,4.6
3294,Diana Loren,4.86
3296,David L. Carrasco,4.22
3298,Julia Fierman,4.67
3300,Julia Fierman,4.5
3302,Annikki Herranen-Tabibi,4.22
3304,Arthur Kleinman,4.56
3306,Anna Jabloner,4.73
3307,Joyhanna Garza,4.6
3308,Joseph Gone,4.54
3311,Kristine Richter,4.88
3311,Christina Warinner,4.88
3315,Steven Caton,4.88
3316,Anya Bernstein,4.67
3318,Nicholas Harkness,
3326,Mark Glickman,
3326,Pavlos Protopapas,3.9
3327,Michael Smith,3.97
3330,Daniel Weinstock,4.11
3347,Dina Obeid,3.4
3351,Cengiz Pehlevan,4.21
3332,Jeffrey Paten,4.69
3334,Robert Haussman,2.04
3335,Leslie Valiant,3.27
3336,Sarah Iams,4.12
3338,Zhiming Kuang,3.59
3339,Eli Tziperman,
3341,Sumit Sinha,4.33
3344,Melanie Weber,4.37
3348,L Mahadevan,
3349,Demba Ba,
3365,Doeke Hekstra,3.48
3365,Eric Mazur,3.48
3365,Giulia Semeghini,
3353,Donhee Ham,4.59
3357,Boris Kozinsky,4.2
3361,David Bell,4.46
3241,Abdi Farah,4.6
3269,Matt Saunders,
3273,Patrice Helmar,4.75
3274,Dawn Kim,5.0
3276,Robb Moss,5.0
3277,Ross McElwee,4.43
3280,Ruth Lingford,5.0
3281,Joana Pimenta,4.78
3282,Laura Frahm,3.91
3284,Katarina Burin,3.26
3245,Annette Lemieux,4.73
3246,Matt Saunders,3.88
3247,Abdi Farah,4.8
3248,chukwumaa --,4.14
3252,Patrice Helmar,4.83
3254,Ruth Lingford,
3255,Julie Mallozzi,4.14
3256,Joana Pimenta,
3259,John R. Stilgoe,4.73
3263,John R. Stilgoe,4.38
3264,Dennis Lim,4.5
3267,Stephen Prina,4.5
3268,David Joselit,4.67
3380,David Charbonneau,3.98
3380,Douglas Finkbeiner,3.98
3395,Gerhard Sonnert,4.72
3384,John Johnson,
3393,Irwin Shapiro,3.53
3396,Irwin Shapiro,4.0
3381,Edo Berger,
3386,John Kovac,4.33
3389,Lars Hernquist,3.5
3390,Karin Oberg,3.8
3394,Charles Conroy,4.83
3410,David Mooney,3.47
3411,Jia Liu,4.33
3412,Maurice Smith,3.91
3414,Martha Bulyk,3.11
3414,Peter Sorger,3.11
3414,Shamil Sunyaev,3.11
3415,Mark Andermann,4.0
3415,Haribabu Arthanari,4.0
3415,,5.0
3415,Michael Do,5.0
3415,,4.0
3415,Sahand Hormoz,4.0
3415,Radhika Subramanian,4.0
3417,Rui Wang,4.11
3419,Georg Hahn,4.13
3420,David Wypij,
3421,Rajarshi Mukherjee,4.67
3422,L. Wei,
3424,Jeffrey Miller,4.88
3425,Eric Franzosa,3.71
3425,Kelsey Thompson,3.71
3438,Natasha Sumner,
3440,Catherine McKenna,4.71
3463,Daniel Kahne,3.83
3463,Suzanne Walker,3.83
3578,Monique Selina Jennifer Brewster,4.0
3578,Dominic Mao,5.0
3580,Monique Selina Jennifer Brewster,4.07
3580,Dominic Mao,4.07
3456,Logan McCarty,4.67
3458,Brian Liau,3.77
3458,Sirinya Matchacheep,3.77
3462,Jarad Mason,4.27
3442,Mohamed Abdelazim Mohamed,4.88
3442,Heidi Vollmer-Snarr,4.88
3446,Dilek Dogutan Kiper,5.0
3447,Richard Liu,4.54
3448,Daniel Nocera,4.56
3451,Xiaowei Zhuang,
3453,Mohamed Abdelazim Mohamed,5.0
3461,Sirinya Matchacheep,
3461,Gregory Tucci,4.2
3461,Lu Wang,4.2
4784,James Anderson,
4784,Gregory Tucci,3.57
3495,Margaret Andrews,
3496,Margaret Andrews,
3497,,5.0
3501,Rachel Philbrick,
3498,Emma Dench,4.75
3498,Paul Kosmin,4.75
4227,Ivy Livingston,4.0
4222,Eric Driscoll,4.6
4224,David F. Elmer,5.0
4491,Ivy Livingston,3.63
4491,Ivy Livingston,
4484,,
4485,Rachel Philbrick,4.8
4487,Richard Thomas,4.63
4489,Eric Driscoll,
4631,Ivy Livingston,5.0
4644,Calliopi Dourou,5.0
4645,Calliopi Dourou,5.0
4642,Calliopi Dourou,
3518,Thomas Wisniewski,5.0
3502,John T. Hamilton,4.71
3503,Thomas Wisniewski,4.6
3505,Luke Leafgren,
3509,Annette Lienau,
3511,Gregory Nagy,
3512,Junting Huang,3.8
3513,Luis Giron Negron,4.5
3515,John T. Hamilton,5.0
3516,Karen Thornber,4.33
3519,Henry H. Leitner,3.83
3543,Kitty Ascrizzi,3.93
3543,Rebecca Nesson,3.93
3570,Kitty Ascrizzi,4.34
3570,Michael Smith,4.34
3572,David J. Malan,
3572,Carter Zenke,3.94
3572,David J. Malan,
3572,Carter Zenke,3.94
3572,David J. Malan,
3572,Carter Zenke,3.94
3572,David J. Malan,
3572,Carter Zenke,3.94
