course_id,instructor,instructor_rating
3812,Nicholas Watson,4.36
3822,Ju Yon Kim,5.0
3823,Derek Miller,
3825,Vidyan Ravinthiran,4.25
3828,James Wood,4.57
3830,Pamela Klassen,
3831,Louis Menand,4.8
3833,Alan Niles,4.75
3834,Peter Sacks,
3836,Beth Blum,4.53
3836,Anna Wilson,4.36
3794,Daniel Donoghue,3.11
3795,Anna Wilson,4.58
3797,Alan Niles,
3798,Stephen Greenblatt,4.47
3800,Gordon Teskey,4.36
3802,Philip Fisher,4.76
3805,Peter Sacks,
3808,Vidyan Ravinthiran,4.56
3809,Maria Dikcis,
3815,Henry Gates,4.78
3816,Stephanie Burt,4.0
3818,Homi Bhabha,4.22
3818,Mariano Siskind,4.22
3819,Elaine Scarry,4.42
3820,Derek Miller,
3821,Nicholas Watson,4.6
3886,Frank Keutsch,4.22
3886,Bryan Yoon,4.22
3877,Eli Tziperman,4.31
3878,John Shaw,4.85
3880,Daniel Jacob,4.74
3881,Kaighin McColl,4.13
3882,Patrick Ulrich,5.0
3891,Peter Huybers,4.85
3892,Noel Holbrook,3.67
3892,Daniel Schrag,3.67
3895,George Baker,4.52
3888,Ken Thomas,
3888,Ken Thomas,4.0
3720,Mayra Rivera,4.86
3721,Americo Mendoza-Mori,4.1
3722,Americo Mendoza-Mori,4.65
3727,Raquel Vega-Duran,4.74
3717,Eleanor Craig,4.43
3899,Michael P Allen,4.5
3899,Sheza Alqera,4.23
3899,Sheza Alqera,4.4
3899,Jacob Betz,4.25
3899,Collier Brown,
3899,Matthew B. Cole,4.0
3899,Matthew B. Cole,
3899,J. Gregory Given,4.2
3899,Alexandra Gold,4.93
3899,Alexandra Gold,
3899,Martin Greenup,3.9
3899,Martin Greenup,3.4
3899,James Herron,
3899,Eliza Holmes,4.45
3899,Eliza Holmes,4.0
3899,Isabel Lane,4.2
3899,Isabel Lane,3.9
3899,Richard Joseph Martin,3.17
3899,Ross Martin,4.8
3899,Ross Martin,5.0
3899,Keating McKeon,4.53
3899,Keating McKeon,4.86
3899,Rachel Meyer,3.58
3899,Shannon Monaghan,3.69
3899,Shannon Monaghan,4.18
3899,David Nee,4.62
3899,David Nee,4.57
3899,Jen Nguyen,
3899,Jen Nguyen,
3899,Kelsey Quigley,
3899,Kelsey Quigley,4.54
3899,Emilie J. Raymer,4.93
3899,Emilie J. Raymer,4.83
3899,Hannah Rosefield,3.92
3899,Erin Danielle Routon,4.46
3899,Erin Danielle Routon,4.58
3899,Adam Scheffler,
3899,Adam Scheffler,
3899,Ian Shank,4.46
3899,Ian Shank,4.53
3899,Gillian M. Sinnott,3.9
3899,Gillian M. Sinnott,4.0
3899,Julia Tejblum,4.5
3899,Hudson Vincent,4.56
3899,Hudson Vincent,4.79
3899,Ryan Napier,4.33
3899,Ryan Napier,4.15
3899,Mande Zecca,4.3
3899,Mande Zecca,3.73
3899,Patricia M. Bellanca,4.0
3899,Margaret Deli,4.5
3899,Margaret Deli,4.2
3899,Amy Hanes,4.67
3899,Amy Hanes,4.29
3899,Jonah Johnson,4.4
3899,Taleen Mardirossian,4.13
3899,Taleen Mardirossian,
3899,John Sampson,4.14
3899,John Sampson,4.33
3899,Kristen Starkowski,4.57
3899,Kristen Starkowski,4.2
3899,Tracy L Strauss,4.4
3899,Tracy L Strauss,3.75
3899,Elliott Turley,
3899,Elliott Turley,4.0
3899,Peter Vilbig,4.13
3899,Peter Vilbig,4.71
3901,Erika Bailey,5.0
3901,Katharine C. Clarke,5.0
3901,Katharine C. Clarke,4.83
3901,Nicholas Coburn-Palo,4.73
3901,Nicholas Coburn-Palo,5.0
3901,Terry Gipson,4.67
3901,Terry Gipson,4.86
3901,Lee Nishri,5.0
3901,Zachary Blackett Stuart,
3901,Zachary Blackett Stuart,5.0
3902,Stephen A. Mitchell,4.14
3904,Felicity Lufkin,4.36
3927,Abraham Loeb,4.43
3928,Scott Edwards,4.14
3933,Daniel Schacter,4.56
3935,Nancy Etcoff,4.6
3937,Laura Prager,5.0
3953,Carol Oja,5.0
3957,Stephanie Sandler,4.2
3958,Elie Ofek,5.0
3962,Oliver Hart,4.8
3975,Robin Hopkins,5.0
3978,Hongkun Park,4.9
3980,Virginie Greene,5.0
3989,David C. Lamberth,4.6
3992,Carrie Lambert-Beatty,3.6
3993,Susanna Rinard,5.0
3996,Gordon Teskey,3.67
4004,Zoe Johnson King,4.1
4007,Sophus Reinert,4.73
4008,Susan Block,
4021,Nicole Simon,4.8
4026,Christopher Robichaud,
4027,Susanna Rinard,4.07
4028,Bridget Alex,3.62
4028,Daniel Lieberman,3.62
4029,Nien-he Hsieh,4.38
4030,David Damrosch,3.91
4031,Daniel Carpenter,4.24
4033,Philip Sadler,4.43
4035,Manja Klemencic,4.77
4038,Jie Li,
4040,Jennifer Hochschild,
4042,Justin Weir,4.26
4043,Sue Goldie,4.52
4044,Steven Hyman,3.81
4045,David Atherton,4.85
4048,Karthik Pandian,4.13
4053,Jinah Kim,4.25
4053,Eugene Wang,4.25
4054,David Haig,
4056,David Stern,
4061,Brendan Meade,4.14
4062,Peter Manuelian,
4067,Rachel Love,3.62
4068,Alyssa Goodman,3.87
4069,Robin Bernstein,4.12
4071,Orlando Patterson,3.21
4073,Mathias Risse,
4074,Malika Zeghal,4.14
4075,Venkatesh Murthy,3.63
4078,John Stauffer,3.83
4079,Ali Asani,
4080,Michael McElroy,3.48
4085,Katie McLaughlin,4.47
4089,Steven Caton,3.17
4090,Jenny Carballo,3.84
4091,Elizabeth Lunbeck,4.32
4093,Annabel Kim,
4100,,4.88
4100,,4.83
4100,,4.92
4107,,
4107,,4.86
4109,,4.2
4098,John T. Hamilton,4.71
4103,Joseph Koerner,4.5
4104,William Stewart,5.0
4108,John T. Hamilton,5.0
4960,Agnes Broome,5.0
5129,Agnes Broome,5.0
4111,Anupam Jena,4.97
4112,Stephanie Kayden,4.63
4112,Michael VanRooyen,4.63
4113,David Cutler,
4113,David Cutler,4.4
4114,Eric Beerbohm,4.18
4191,Stephen Chaudoin,4.18
4193,Naijia Liu,4.05
4194,Frances Hagopian,
4197,Jennifer Halen,
4199,Jill Kelly,4.6
4200,Grzegorz Ekiert,
4202,Gabriel A. Katsh,
4208,John Park,
4209,Mashail Malik,4.5
4210,Nara Dillon,4.88
4214,Justin Pottle,3.67
4216,Arthur Applbaum,5.0
4218,Shanna Weitz,4.08
4219,Sergio Imparato,4.67
4219,Daniel Ziblatt,4.67
4219,Sergio Imparato,4.5
4219,Daniel Ziblatt,4.5
4219,Sergio Imparato,4.6
4219,Daniel Ziblatt,5.0
4219,,3.75
4219,,3.75
4219,Sergio Imparato,3.11
4219,Daniel Ziblatt,3.11
4219,Sergio Imparato,4.57
4219,Daniel Ziblatt,4.57
4219,,4.0
4219,Daniel Ziblatt,4.0
4219,Sergio Imparato,4.0
4219,Daniel Ziblatt,4.0
4219,Daniel Ziblatt,4.89
4219,,3.89
4219,Daniel Ziblatt,3.89
4219,Sergio Imparato,
4219,Daniel Ziblatt,
4219,Sergio Imparato,4.63
4219,Daniel Ziblatt,4.63
4219,Sergio Imparato,4.2
4219,Daniel Ziblatt,4.2
4219,Sergio Imparato,3.57
4219,Daniel Ziblatt,3.57
4219,,3.0
4219,Daniel Ziblatt,3.0
4219,Sergio Imparato,5.0
4219,Daniel Ziblatt,5.0
4219,Daniel Ziblatt,
4219,Sergio Imparato,4.14
4219,Daniel Ziblatt,4.14
4219,Daniel Ziblatt,4.86
4219,Daniel Ziblatt,4.33
4115,Peter Buisseret,3.75
4117,Jill Kelly,4.64
4118,Chase Harrison,3.81
4122,Roberto Mangabeira Unger,4.43
4123,Harvey Mansfield,4.47
4125,Danielle Allen,
4127,Richard Tuck,
4128,Eric Nelson,4.69
4129,Roberto Mangabeira Unger,5.0
4130,Alisha Holland,4.63
4132,Sarah Hummel,4.08
4133,George Soroka,4.24
4134,Arvid Bell,4.6
4135,Grzegorz Ekiert,
4137,Yuhua Wang,4.75
4139,Steven Levitsky,
4141,Sparsha Saha,4.36
4142,Daniel Carpenter,4.8
4144,Leonie Beyrle,4.37
4144,Latanya Sweeney,4.37
4147,Stephen Ansolabehere,4.83
4147,Dustin Tingley,4.83
4150,Michael Hiscox,4.72
4152,Joshua Kertzer,4.91
4153,Michael Hiscox,4.41
4160,Matthew Blackwell,4.56
4163,Peter Buisseret,4.63
4164,Kosuke Imai,
4165,Katrina Forrester,4.0
4169,Richard Tuck,4.9
4170,Torben Iversen,4.56
4170,Yuhua Wang,4.56
4171,Torben Iversen,4.86
4171,Pia Raffler,4.86
4173,Timothy Colton,4.0
4174,Elizabeth Perry,5.0
4176,Stephen Ansolabehere,4.67
4178,Jennifer Hochschild,4.8
4180,Kathleen Powers,5.0
4184,Thom Wall,4.5
4185,Jennifer Hochschild,4.8
4185,Taeku Lee,4.8
4187,Christoph Mikulaschek,5.0
4187,Dustin Tingley,5.0
4188,Torben Iversen,3.0
4188,Pia Raffler,4.33
4189,Mashail Malik,5.0
4190,Matthew Blackwell,5.0
4190,Kosuke Imai,5.0
4422,Meredith Rosenthal,3.17
4423,Alisa Busch,4.33
4423,Haiden Huskamp,
4424,Laura Hatfield,4.5
4424,Anupam Jena,4.5
4314,Aaron Bekemeyer,4.6
4323,David Spreen,4.4
4326,Ida Yalzadeh,4.5
4327,Rebecca Lossin,
4329,Scott Ury,4.29
4356,Lisa McGirr,
4358,Erez Manela,4.75
4359,Maya Jasanoff,4.3
4360,Dan Smail,3.55
4361,Mary Lewis,3.17
4362,Jamie Martin,4.25
4363,Philip Deloria,4.42
4365,Carla Heelan,4.5
4295,Lisa McGirr,4.33
4297,Tiya Miles,4.47
4300,Myisha Eatmon,5.0
4301,Flynn Cratty,4.5
4302,Dimiter G. Angelov,
4304,Sugata Bose,4.42
4306,David Spreen,4.8
4307,Fredrik Logevall,4.6
4308,Aaron Bekemeyer,3.8
4315,Peter Gordon,4.71
4318,Kirsten Weld,4.18
4331,Ian Miller,4.07
4334,Cemal Kafadar,4.6
4335,Emmanuel Akyeampong,4.64
4337,Kirsten Weld,4.4
4339,Terry Martin,4.56
4342,Serhii Plokhii,4.6
4343,Peter Gordon,4.83
4344,Annette Gordon-Reed,4.0
4344,Peter Onuf,4.0
4346,Lisa McGirr,4.4
4347,Jill Lepore,
4347,Kenneth Mack,4.5
4350,Vincent Brown,4.33
4350,Ajantha Subramanian,4.33
4352,Sugata Bose,4.17
4352,Charles Maier,
4355,Dimiter G. Angelov,
4366,Philip Deloria,3.17
4367,Sean Gilsdorf,4.86
4368,Drew Faust,4.92
4371,Rebecca H. Hogue,4.69
4372,Thomas Dichter,4.2
4383,Thomas Conners,4.75
4387,Balraj Gill,4.6
4389,Steven Biel,4.56
4389,Lauren Kaminsky,4.56
4231,Patricio del Real,3.98
4237,Ioli Kalavrezou,
4245,Yukio Lippit,4.73
4256,Jeffrey Hamburger,4.6
4258,Evridiki Georganteli,4.73
4260,Ian Miley,4.29
4261,Ian Miley,4.63
4263,Patricio del Real,4.78
4265,,4.8
4267,Felipe Pereda,
4230,Yukio Lippit,
4230,David Roxburgh,
4235,Christina Maranci,5.0
4236,Jeffrey Hamburger,4.71
4239,Maria Gough,
4240,Carrie Lambert-Beatty,4.0
4241,Patricio del Real,4.91
4243,Vishal Khandelwal,5.0
4247,Suzanne Blier,4.25
4249,Joseph Koerner,5.0
4250,Makeda Best,
4250,Mary Schneider Enriquez,4.73
4253,Thomas Cummins,4.75
4255,Jeffrey Hamburger,4.75
4416,Anne Harrington,3.57
4416,Michelle Labonte,3.57
4416,Anne Harrington,3.85
4416,Michelle Labonte,3.85
4418,Rebecca Lemov,
4420,Erik Baker,4.2
4420,Erik Baker,4.55
4391,Benjamin Wilson,4.79
4392,Benjamin Wilson,
4394,Gabriela Soto Laveaga,3.67
4397,Michelle Labonte,4.81
4399,Joelle Abi-Rached,5.0
4401,Joelle Abi-Rached,4.63
4404,Matthew Hersch,4.67
4407,Erik Baker,4.44
4412,Matthew Hersch,4.6
4413,Alex Csiszar,5.0
4413,Peter Galison,
4288,Cary Allen-Blevins,4.67
4288,Abigail Desmond,4.67
4273,Ali Yawar,4.0
4277,Andrew Yegian,5.0
4278,Jo Matott,
4279,Joyce Benenson,4.38
4282,Erin Hecht,4.64
4286,Jo Matott,4.32
4426,Beth Blum,
4426,Ambrogio Camozzi Pistoja,4.24
4426,Kathleen Coleman,4.24
4426,Stephen Greenblatt,4.24
4426,Jesse McCarthy,4.24
4426,Louis Menand,
4515,Andrew Bottoms,4.69
4517,Andrew Bottoms,5.0
4518,Kathryn Davidson,4.37
4519,Kathryn Davidson,4.6
4521,Yagmur Sag-Parvardeh,5.0
4502,Kathryn Franich,4.8
4503,Kathryn Franich,3.57
4505,Jay Jasanoff,
4510,Jay Jasanoff,4.57
4511,Yagmur Sag-Parvardeh,4.57
4512,Gennaro Chierchia,4.83
4513,Jonathan Bobaljik,4.6
4585,,
4585,Erica Dinkins,
4585,Matthew Cavallo,3.67
4585,,
4585,Shanelle Davis,4.2
4585,,4.38
4585,Robin Gottlieb,4.38
4585,,4.5
4585,Hakim J. Walker,4.5
4585,Matthew Cavallo,3.1
4585,,3.54
4585,Hannah Constantin,3.54
4585,,3.9
4585,Mike Koske,3.9
4585,,4.5
4585,Justin Hancock,4.5
4585,Grant Barkley,3.43
4585,,3.43
4587,Erica Dinkins,
4587,Brendan Kelly,4.57
4548,Michael Nathanson,4.23
4550,Adolfo Amadeus Martin,4.46
4550,Hannah Constantin,3.79
4550,Adolfo Amadeus Martin,3.79
4550,Adolfo Amadeus Martin,
4550,Adolfo Amadeus Martin,
4550,Fanhui Xu,3.86
4550,Adolfo Amadeus Martin,4.17
4550,Fanhui Xu,
4550,Leon Liu,3.54
4550,Adolfo Amadeus Martin,
4545,Rosemarie Bongers,3.0
4555,Roderic Guigo Corominas,3.92
4555,Fan Ye,3.92
4555,Roderic Guigo Corominas,4.19
4555,Roderic Guigo Corominas,4.5
4555,Reshma Menon,4.5
4555,Roderic Guigo Corominas,4.5
4555,Katia Bogdanova,3.5
4555,Roderic Guigo Corominas,
4555,Roderic Guigo Corominas,4.4
