course_id,instructor,instructor_rating
1358,Mihnea Popa,5.0
1360,Martin Nowak,
1364,Sunghyuk Park,4.33
1365,Lauren Williams,4.93
177,Brian Kangas,4.67
180,,3.38
180,,3.38
180,,3.38
180,,3.38
180,,3.38
180,,3.38
180,,
180,,3.38
180,Thomas Michel,3.38
180,,3.38
180,,3.38
180,,3.38
180,Emmanuel Rivera Rodriguez,3.38
180,,3.38
180,,
181,Sara Buhrlage,2.79
181,Catherine Dubreuil,2.79
182,Philip Cole,3.6
182,Eric Fischer,3.6
182,Andrew Kruse,
182,Nicholas Polizzi,
182,Josefina del Marmol,3.6
210,Spyros Artavanis-Tsakonas,3.09
210,Edward Chouchani,3.09
210,Elaine Elion,3.09
210,Lucas Farnung,
210,Daniel Finley,3.09
210,Steven Gygi,3.09
210,Amy Lee,
210,Brendan Manning,
210,Andrea McClatchey,3.09
210,Danesh Moazed,3.09
210,David Pellman,3.09
210,Pere Puigserver,
210,Adrian Salic,3.09
210,Susan Shao,3.09
210,Radhika Subramanian,
210,Jennifer Waters,3.09
210,Malcolm Whitman,3.09
211,John Flanagan,3.75
211,Guillermo Garcia-Cardena,3.75
211,,3.75
211,Karl Koehler,3.75
211,,3.75
211,Andrew Lassar,3.75
211,Sean Megason,3.75
211,Olivier Pourquie,3.75
211,Marcos Simoes-Costa,
212,Stephanie Dougan,4.44
212,Yan Geng,4.44
212,Naama Kanarek,4.44
212,Jarrod Marto,4.44
212,Jelena Patrnogic,4.44
212,Kornelia Polyak,4.44
212,Jun Qi,4.44
212,Geoffrey Shapiro,4.44
212,Peter Sicinski,4.44
212,Zuzana Tothova,4.44
212,Marc Vidal,4.44
354,John Flanagan,3.75
354,Guillermo Garcia-Cardena,3.75
354,,3.75
354,Karl Koehler,3.75
354,,3.75
354,Andrew Lassar,3.75
354,Sean Megason,3.75
354,Olivier Pourquie,3.75
354,Marcos Simoes-Costa,
889,Stephen Buratowski,5.0
889,Scott Kennedy,5.0
889,Fred Winston,5.0
890,David Sweetser,
1064,Richard Mitchell,4.75
1064,Robert Padera,4.75
1233,,4.05
1234,Daniel Lingwood,3.75
1235,Duane Wesemann,4.0
1236,Isaac Chiu,
1236,Jun Huh,4.67
1421,Tom Bernhardt,4.8
1421,Simon Dove,5.0
1421,Sophie Helaine,4.8
1421,David Rudner,5.0
1422,Michael Gilmore,4.4
1508,Edward Kravitz,4.73
1508,Susanna Mierau,4.73
1508,Patricia Musolino,4.73
1508,Beth Stevens,4.73
1511,Richard Born,3.55
1511,Rachel Wilson,3.55
1513,Gabriel Kreiman,4.26
1780,Ramon Franco,3.38
1780,David Jung,3.38
1781,Julie Arenberg,3.0
1781,Bertrand Delgutte,
1781,John Gabrieli,3.0
1781,Satrajit Ghosh,3.0
1781,Lisa Goodrich,3.0
1781,James Heaton,
1781,Joshua McDermott,
1781,Daniel Polley,3.0
1781,Robert Richardson,3.0
1781,Kristina Simonyan,3.0
1781,Anne Takesian,3.0
1983,Todd Allen,5.0
1983,James Cunningham,5.0
1983,Benjamin Gewurz,3.8
1983,Smita Gopinath,3.8
1983,Sizun Jiang,3.8
1983,,3.8
1983,,3.8
1983,Silvi Rouskin,5.0
1983,Aaron Schmidt,3.8
1983,,5.0
1419,Charles Donahue,4.67
1376,Elizabeth Phelps,3.0
1377,Poornima Kumar,4.25
1378,William Milberg,4.5
1379,David Silbersweig,4.9
1382,Edward Pace-Schott,4.45
1383,Vladimir Ivkovic,4.4
1383,Gary Strangman,4.4
1288,Andrew Berry,3.82
1288,Monica Boselli,
1288,Terence Capellini,
1288,Maria Ostapovich,
1288,Denise Yoon,3.82
1291,Kevin Gozzi,4.57
1291,Doeke Hekstra,4.57
1291,Kara McKinley,4.57
1291,Andrew Murray,4.57
1291,Emma Nagy,4.57
1291,Cara Weisman,
1291,Benjamin de Bivort,4.57
1286,Alain Viel,4.78
1407,Monique Brewster,4.0
1407,Rebecca LaCroix,4.0
1407,Maxim Prigozhin,4.0
1408,Sam Kunes,
1408,Michele Markstein,4.41
1409,Ethan Garner,4.41
1409,Jeff Lichtman,4.41
1409,Emma Nagy,4.41
1412,Monique Brewster,5.0
1412,Dominic Mao,5.0
1414,Monique Brewster,3.71
1414,Dominic Mao,3.71
1385,Alain Viel,4.78
1386,Yasuko Isoe,3.81
1388,Ryan Draft,4.7
1388,Katie Quast,4.7
1389,Joshua Sanes,4.74
1392,Laura Magnotti,4.92
1394,Nancy Kleckner,4.75
1395,Philippe Cluzel,4.13
1396,Michele Markstein,4.73
1396,Amanda Whipple,4.73
1397,Michael Greenberg,4.05
1397,Jeff Lichtman,4.05
1397,Richard Losick,4.05
1398,Haim Sompolinsky,4.12
1400,Ryan Nett,3.25
1402,Vladimir Denic,2.33
1403,,3.0
1403,Cait Moffatt,3.0
1404,Jeff Lichtman,5.0
1404,Douglas Richardson,4.8
1433,Michael Uy,
1435,Federico Cortese,4.58
1440,Noah Horn,4.89
1443,Edward Jones,4.96
1447,Elizabeth Eschen,
1464,Carolyn Abbate,
1437,Federico Cortese,4.7
1437,Yosvany Terry,4.57
1441,Ingrid Monson,4.78
1441,Yosvany Terry,4.75
1445,Toru Momii,4.74
1448,Yvette Jackson,4.43
1449,Hans Tutschku,4.83
1450,Federico Cortese,4.29
1452,Vijay Iyer,4.55
1456,Matthew Aucoin,4.9
1459,Jessica Bodner,
1459,Daniel Chong,4.79
1459,Ken Hamao,4.79
1459,Kee-Hyun Kim,4.79
1460,Charrise Barron,4.19
1461,Liam Hynes-Tawa,4.0
1465,Richard Wolf,4.0
1466,Charrise Barron,4.0
77,Andrew Teeter,4.33
78,Celine Debourse,5.0
157,Richard Cozzens,
158,Dana Malhas,4.5
158,Dana Malhas,4.2
158,Richard Cozzens,4.64
160,Gregory Halaby,3.33
160,Nader Uthman,5.0
153,Muhammad Habib,4.67
154,Shady Nasser,4.8
1238,Lorenzo Bondioli,5.0
1239,Ali Asani,4.88
1239,Teren Sevea,4.88
1241,Shahrad Shahvand,5.0
1424,ran bechor,4.0
1429,Mohammad Sagha,4.29
1430,Mohammad Sagha,3.87
1432,Osman Pamuk,4.43
1476,Christina Maranci,4.1
1543,Mojtaba Ebrahimian,5.0
1541,Nicholas Boylston,5.0
2002,Saul Zaritt,4.5
2003,Saul Zaritt,3.59
1503,Mark Cornwall,4.05
1503,Bence Olveczky,4.05
1503,Naomi Pierce,4.05
1506,Ryan Draft,4.76
1506,,4.76
1507,Ryan Draft,4.88
1507,Laura Magnotti,4.88
1479,Tony Cunningham,4.88
1479,,4.88
1479,,4.88
1481,,
1481,,5.0
1481,Vincent Pham,5.0
1483,,
1483,Alen Juginovic,
1483,,4.8
1485,,4.91
1485,Kiah Hardcastle,4.91
1485,,
1487,,5.0
1487,Saad Hannan,5.0
1487,,5.0
1489,Sara Beach,5.0
1489,,4.6
1489,,4.6
1490,Dominika Burek,4.5
1490,,4.5
1490,,4.5
1492,,
1492,,4.91
1492,Rasheen Powell,4.91
1493,Yasuko Isoe,3.81
1494,Ryan Draft,4.7
1494,Katie Quast,4.7
1495,Kristina Penikis,4.64
1498,Gabriel Kreiman,4.26
1500,Joshua Sanes,4.74
1501,Laura Magnotti,4.92
1502,Haim Sompolinsky,4.12
1496,Randy Buckner,3.94
1499,Samuel Gershman,4.0
1530,Cassandra Extavour,4.64
1530,Gonzalo Giribet,4.64
1531,Noel Holbrook,4.45
1531,Elena Kramer,
1534,Nadja Drabon,4.43
1534,Javier Ortega-Hernandez,4.43
1535,Bence Olveczky,4.05
1535,Naomi Pierce,4.05
1537,Aaron Hartmann,4.6
1519,David Haig,4.75
1523,Scott Edwards,
1524,Stephanie Pierce,4.8
1525,Yun Zhang,4.25
1526,Robin Hopkins,4.6
1527,Michael Gilmore,4.4
1580,Bernhard Nickel,4.61
1561,Gina Schouten,4.38
1582,Jeffrey McDonough,4.75
1585,Mustafa Aziz,4.86
1585,,4.86
1585,Britta Clark,5.0
1585,,5.0
1585,Luke Ciancarelli,
1585,,4.89
1585,,5.0
1585,Ryan Sirk,5.0
1585,Edward Hall,4.82
1587,,5.0
1587,Malcolm Morano,5.0
1587,Matthew Kopec,4.0
1545,Mariana Noe,4.67
1546,James Doyle,
1550,Samantha Matherne,
1551,Warren Goldfarb,4.88
1554,Warren Goldfarb,4.57
1555,Mark Richard,3.56
1556,Peter Koellner,2.87
1558,Shaun Nichols,5.0
1559,Seth Robertson,3.83
1560,Susanna Rinard,4.6
1565,Selim Berker,4.89
1567,Quinn White,5.0
1573,Samantha Matherne,4.91
1574,Parimal Patil,4.63
1577,Shaun Nichols,5.0
1581,Selim Berker,4.33
1594,Stephen Adams,3.74
1594,Timothy Milbourne,3.74
1591,Kathryn Ledbetter,4.4
1591,Gregorio Ponti,4.4
1596,Nathan Melenbrink,4.47
1605,Stephen Adams,4.32
1605,Julia Mundy,4.32
1605,Anna Wang-Holtzen,4.32
1607,Carlos Arguelles Delgado,
1607,Gregorio Ponti,3.8
1609,Philip Kim,
1609,Matteo Mitrano,4.55
1609,Anna Wang-Holtzen,
1644,Isaac Silvera,4.67
1597,Lene Hau,
1599,Louis Deslauriers,4.24
1601,Girma Hailu,4.75
1603,Girma Hailu,
1611,Markus Greiner,3.6
1612,Susanne Yelin,3.36
1616,Jieping Fang,4.8
1616,Jason Hoffman,4.8
1616,Jenny Hoffman,4.8
1616,Joseph Peidle,4.8
1619,Jacob Barandes,4.43
1620,Cora Dvorkin,4.5
1622,Haim Sompolinsky,4.12
1623,Sonia Paban,4.17
1625,Jenny Hoffman,4.8
1625,Jason Hoffman,4.8
1627,Ashvin Vishwanath,
1629,Matthew Schwartz,
1631,Mikhail Lukin,3.75
1638,Subir Sachdev,4.05
1641,Suzanne Smith,
1642,Jacob Barandes,
1642,,4.4
1642,Timothy Milbourne,4.4
1642,Gregorio Ponti,
1642,Anna Wang-Holtzen,
1589,Jarvis Chen,4.38
1589,Issa Dahabreh,4.38
1589,Margaret McConnell,
1654,Jason Mitchell,4.29
1654,Nicole Noll,4.29
1676,Jesse Snedeker,3.67
1686,Rebecca Shingleton,4.62
1713,,
1713,,4.56
1714,,4.43
1714,,4.43
1717,,4.67
1717,,4.67
1718,,4.83
1718,,4.83
1719,,4.71
1719,,4.71
1721,,5.0
1721,,5.0
1723,,5.0
1723,,5.0
1656,Nicole Noll,
1658,Mayron Pereira Piccolo Ribeiro,4.5
1659,Nancy Tsai,4.6
1660,Shifali Singh,4.69
1662,Tatyana Levari,4.8
1664,Randy Buckner,3.94
1667,Tomer Ullman,4.68
1668,Elizabeth Phelps,
1671,Samuel Gershman,4.0
1672,George Alvarez,4.68
1672,Talia Konkle,4.68
1674,Gregory Davis,4.5
1677,Selva Lewin-Bizan,4.88
1679,Ashley Leung,4.0
1680,Ashley Leung,4.44
1682,Leah Somerville,4.59
1683,Ryan Lundell-Creagh,4.2
1687,Mayron Pereira Piccolo Ribeiro,4.92
1692,Grace Lin,3.69
1694,Mina Cikara,3.52
1695,Ryan Lundell-Creagh,4.67
1697,Patrick Mair,4.64
1703,Ashley Thomas,3.0
1706,Rebecca Shingleton,5.0
1708,Fiery Cushman,4.0
1710,Michael Norton,
1725,Mikhail Lukin,3.75
1726,Joonho Lee,5.0
1729,Diana Eck,4.25
1741,Benjamin Dunning,4.42
1742,Charles Lockwood,5.0
1730,Catherine Brekus,4.68
1732,Nathan Pederson,4.56
1732,Matthew Potts,4.56
1734,Brian FitzGerald,3.0
1735,Ali Asani,4.88
1735,Teren Sevea,4.88
1736,Amy Hollywood,3.4
1738,Giovanni Bazzana,3.0
704,,
706,,4.0
706,,5.0
706,,4.22
706,,4.5
710,,4.64
714,,4.33
714,,4.5
716,,4.22
716,,4.5
716,Claire-Marie Brisson,4.71
716,,3.75
718,,4.33
718,,4.67
718,,4.0
720,,
721,Karen Turman,4.2
723,Matthew Rodriguez,4.2
712,Matthew Rodriguez,4.17
1243,,5.0
1243,Chiara Trebaiocchi,5.0
1245,Elisa Tragni Maloney,4.83
1245,,
1245,,
1245,,4.5
1245,,4.5
1245,,4.5
1250,,5.0
1250,,
1246,Francesco Erspamer,5.0
1647,,4.6
1648,,5.0
1649,,5.0
1651,Cristiane Soares,5.0
1652,Cristiane Soares,4.0
1743,Bruno Carvalho,
1744,Jeffrey Schnapp,4.44
1856,,3.71
1858,,
1858,,
1858,,
1858,,
1858,,3.13
1858,,3.8
1858,,
1858,,4.25
1858,,4.0
1863,,4.5
1867,,4.17
1867,,3.2
1867,,3.83
1867,,3.89
1867,,
1867,,3.75
1867,,4.0
1871,,4.9
1871,,4.83
1871,,4.4
1871,Xiomara Feliberty Casiano,5.0
1871,,
1871,,4.5
1873,,4.67
1873,,4.86
1873,Xiomara Feliberty Casiano,4.88
1873,,4.4
1873,,5.0
1876,,4.6
1876,,
1876,,4.83
1878,,4.88
1879,,4.67
1881,Adriana Gutierrez,4.69
1881,,4.33
1881,,
1881,,5.0
1883,Alejandra Vela Martinez,3.4
1885,Daniel Aguirre-Oteiza,5.0
1859,Alejandro Quintero Machler,4.67
1861,Alejandra Vela Martinez,4.0
1865,Mariano Siskind,
1868,Mariano Siskind,
1869,Daniel Aguirre-Oteiza,4.43
1748,Alexandra Vacroux,5.0
183,Tatiana Kuzmic,5.0
1750,Veronika Egorova,4.6
1750,Liya Zalaltdinova,5.0
1789,Aleksandra Kremer,4.5
1782,Daria Khitrova,
1784,Justin Weir,4.88
1785,Tamara Gundorova,5.0
1786,Aleksandra Kremer,4.78
1977,Nataliya Shpylova-Saeed,5.0
1791,Bo-Mi Choi,
1791,Katrina Forrester,4.66
1791,Shterna Friedman,
1791,Jonathan Hansen,4.66
1791,John Harpham,4.66
1791,Gili Kliger,4.66
1791,Jonathan Masin-Peters,
1791,Vatsal Naresh,4.66
1791,Lowry Pressly,
1791,Nicolas Prevelakis,4.66
1791,Renugan Raidoo,4.66
1791,Tracey Rosen,4.66
1791,Brandon Terry,4.66
1791,Rosemarie Wagner,4.66
1791,William Whitham,4.66
1793,Matthew Reichert,4.73
1794,Charles Clavey,4.63
1796,Nicole Simon,4.6
1797,Terry Aladjem,4.86
1803,Steven Levitsky,5.0
1805,Gili Kliger,
1806,Vatsal Naresh,4.0
1809,Adaner Usmani,4.78
1810,Shterna Friedman,5.0
1811,Lowry Pressly,4.89
1812,Peter Gordon,5.0
1813,Renugan Raidoo,5.0
1851,Shai Dromi,4.39
1816,Jason Beckfield,
1817,Jocelyn Viterna,4.55
1818,Adaner Usmani,4.69
1821,Isabel Jijon,4.49
1823,Emily Fairchild,
1825,Ya-Wen Lei,4.82
1826,Leah Muse-Orlinoff,4.3
1829,Michele Lamont,4.67
1832,Shai Dromi,4.39
1833,Paul Chang,4.79
1836,Christina Ciocca Eller,4.5
1838,Christopher Muller,4.6
1839,Caitlin Daniel,4.75
1840,Robert Sampson,4.88
1843,Xiang Zhou,3.9
1844,Christopher Muller,4.6
1845,Ellis Monk,1.57
1846,Michele Lamont,4.17
1848,Robert Sampson,4.83
1092,Richard Delacy,4.71
1092,Parimal Patil,4.71
1092,Hajnalka Kovacs,3.47
1092,Parimal Patil,3.47
1093,Richard Delacy,5.0
1755,Patrick Cummins,
1757,Patrick Cummins,4.8
1935,Jonathan Ripley,5.0
1930,Kevin A. Rader,3.4
1888,Kelly McConville,4.23
1888,Julie Vu,4.23
1890,Julie Vu,3.74
1890,James Xenakis,3.74
1892,Kevin A. Rader,3.59
1894,Chris Gumb,
1894,Pavlos Protopapas,4.25
1894,Alex Young,4.25
1896,Joseph Blitzstein,3.98
1896,Neil Shephard,3.98
1897,James Xenakis,3.87
1898,Giovanni Parmigiani,4.38
1899,Tracy Ke,4.33
1901,Mark Glickman,4.24
1902,Mark Glickman,
1904,Kelly McConville,4.8
1904,Julie Vu,4.8
1905,Subhabrata Sen,
1908,Susan Murphy,4.1
1910,Pragya Sur,3.74
1913,Morgane Austern,4.68
1914,Pragya Sur,4.7
1915,Subhabrata Sen,4.71
1916,Jun Liu,
1919,Susan Murphy,4.44
1923,Xiao-li Meng,4.38
1924,Mark Sellke,5.0
1926,Mark Glickman,5.0
1926,Tracy Ke,3.0
1928,Mark Sellke,3.5
1928,Alex Young,4.0
1777,Paola Arlotta,
1777,Maddie Balman,4.4
1777,,4.4
1777,,4.4
1777,Amie Holmes,4.4
1777,Richard Lee,4.4
1777,Jessica Whited,4.4
1763,Sergio Imparato,
1764,Kara McKinley,4.95
1765,Fernando Camargo,4.67
1767,Jason Buenrostro,4.43
1768,Ryan Flynn,4.86
1770,David Breault,4.36
1770,Leonard Zon,4.36
1772,Paola Arlotta,4.44
1772,Steven Hyman,4.44
209,Alain Viel,4.58
1970,,2.33
1970,Jerry Lieblich,2.33
1970,James Stanley,
1971,Derek Miller,4.5
1937,Marcus Stern,4.9
1938,Remo Airaldi,5.0
1940,Erika Bailey,4.5
1942,Daria Khitrova,
1943,Peter Simpson,4.77
1945,David Levine,4.6
1946,Kate Brehm,4.33
1947,Marcus Stern,4.78
1952,Jeffrey Page,4.89
1953,LROD Rodriguez,4.74
1956,Jeff Adelberg,4.8
1957,Phillip Howze,2.9
1961,Debra Levine,5.0
1962,Mark Lunsford,4.83
1965,Dayron Miles,4.44
1968,Stew Stewart,4.67
1999,Imani Perry,4.17
1989,Jung Choi,4.62
1991,Phyllis Thompson,4.53
1992,Linda Schlossberg,4.8
1997,Kendra Albert,
0,Sarah Lewis,4.53
0,Marcus Mayo,4.53
1,Doris Sommer,
2,Daniel Agbiboa,4.1
3,Timothy Ogene,5.0
6,Robin Bernstein,4.83
6,Glenda Carpio,
8,Imani Perry,4.15
10,George Aumoithe,4.86
12,Myisha Eatmon,
15,David Williams,4.0
16,Daniel Agbiboa,4.6
19,Jesse McCarthy,4.75
22,,4.8
75,,4.0
1062,John Mugane,5.0
1230,,2.5
1251,,5.0
1538,,3.8
2000,Taiwo Ehineni,5.0
2004,Taiwo Ehineni,4.71
2005,,
110,Damina Khaira,4.2
82,Sarah Hlubik,4.5
83,Patricia Capone,4.8
83,Diana Loren,4.8
87,Julia Fierman,
89,Anya Bernstein,3.6
91,Julia Fierman,
96,Anya Bernstein,4.0
98,Amy Clark,4.8
98,Matt Liebmann,4.8
100,Solsire Cusicanqui Marsano,4.4
103,Mercedes Becerra,4.55
103,David Jones,4.55
103,Salmaan Keshavjee,4.55
103,Lindsey Zeve,4.55
112,Ignacio Becker Troncoso,1.94
113,Pavlos Protopapas,
113,Kevin A. Rader,4.14
115,Pavlos Protopapas,3.81
118,Weiwei Pan,3.79
120,Weiwei Pan,4.0
121,Efthimios Kaxiras,4.21
121,Logan McCarty,4.21
121,Georgios Neofotistos,4.21
136,Steven Gortler,3.37
123,L Mahadevan,3.49
127,Sarah Iams,4.25
130,Margo Levine,4.53
131,Michael Brenner,4.03
132,Nick Trefethen,3.75
133,Petros Koumoutsakos,3.72
134,Anna Seigal,4.38
150,Eric Mazur,3.36
150,Giulia Semeghini,3.36
140,Julia Mundy,4.67
141,Joanna Aizenberg,4.6
142,Maxim Prigozhin,3.94
145,Vinothan Manoharan,4.16
146,Sharad Ramanathan,4.19
149,Donhee Ham,4.85
33,Katarina Burin,3.71
45,Annette Lemieux,4.0
54,Peter Kuper,3.5
57,Kianja Strobert,4.88
60,Patrice Helmar,4.75
60,Patrice Helmar,4.25
62,Sharon Harper,
63,Robb Moss,5.0
65,Alfred Guzzetti,4.67
66,Ruth Lingford,4.43
69,Alfred Guzzetti,4.57
70,Alain Gomis,3.14
71,Karthik Pandian,4.71
24,Katarina Burin,
28,Judith Belzer,4.88
34,Sharon Harper,5.0
36,Alain Gomis,4.5
38,Ross McElwee,4.17
40,Ruth Lingford,4.86
50,Eric Rentschler,4.33
51,Stephen Prina,
58,Karthik Pandian,4.6
161,David Charbonneau,4.53
166,Philip Sadler,4.05
165,Daniel Eisenstein,4.06
173,Xingang Chen,
163,Xingang Chen,4.94
167,Ramesh Narayan,4.15
170,John Johnson,5.0
204,Nancy Long Sieber,
206,Zachary Nagel,4.71
207,,5.0
207,Yonatan Grad,5.0
184,Maurice Smith,3.39
185,Patrick Slade,4.5
190,Jia Liu,
193,Jeffrey Miller,4.92
195,Rachel Nethery,4.0
197,Junwei Lu,4.55
200,Tom Chen,
215,Joseph Nagy,4.5
216,Thomas Hunter,
352,Monique Brewster,4.0
352,Dominic Mao,4.0
217,Adam Cohen,4.82
217,Lu Wang,4.82
229,Sirinya Matchacheep,
239,Andrew Myers,4.41
218,Heidi Vollmer-Snarr,4.38
220,Eric Jacobsen,4.63
221,Matthew Shair,3.83
222,Dilek Dogutan Kiper,5.0
224,Jarad Mason,
225,Khaled Abdelazim,4.66
232,David Liu,4.65
234,Eric Heller,4.57
236,Eugene Shakhnovich,4.8
240,Gregory Tucci,3.82
240,Lu Wang,3.82
1312,Monica Boselli,3.97
1312,Maria Ostapovich,3.97
1312,Gregory Tucci,
274,Paul Kosmin,4.68
269,Natasha Bershadsky,
271,Mark Schiefsky,3.73
1020,,4.63
1026,,4.89
1022,Jeremy Rau,5.0
1024,Naomi Weiss,4.83
1277,Ivy Livingston,4.5
1277,Ivy Livingston,4.2
1284,,4.82
1278,,5.0
1279,Rachel Philbrick,4.86
1280,Irene Peirano Garrison,3.71
1282,Kathleen Coleman,
1425,Calliopi Dourou,5.0
278,David Damrosch,4.45
279,Sandra Naddaff,4.88
283,Annette Lienau,4.67
285,Junting Huang,5.0
289,Panagiotis Roilos,4.5
291,David Damrosch,4.36
1975,Thomas Wisniewski,4.83
345,Yannai Gonczarowski,4.19
346,David Malan,3.87
346,Carter Zenke,
346,Yuliia Zhukovets,
349,Kitty Ascrizzi,4.2
349,James Mickens,4.2
350,Martin Wattenberg,
351,Krzysztof Gajos,4.08
293,James Waldo,4.76
294,Ignacio Becker Troncoso,1.94
295,Pavlos Protopapas,
295,Kevin A. Rader,4.14
297,Anurag Anshu,4.01
297,Adam Hesterberg,4.01
298,Kitty Ascrizzi,4.31
298,Boaz Barak,
300,Cynthia Dwork,4.33
302,Francisco Marmolejo-Cossio,4.52
302,David Parkes,4.52
302,Matheus Xavier Ferreira,4.52
308,Stephen Chong,4.48
310,Stratos Idreos,4.05
311,Johanna Beyer,3.98
311,Hanspeter Pfister,3.98
315,Stephanie Gil,3.41
315,Milind Tambe,3.41
316,Lucas Janson,3.9
316,Sham Kakade,3.9
317,Stuart Shieber,3.08
322,Sitan Chen,4.46
324,Madhu Sudan,4.76
325,Yiling Chen,4.6
327,H.T. Kung,4.26
328,Minlan Yu,4.19
331,Vijay Janapa Reddi,
332,Nada Amin,4.73
338,Elena Glassman,4.2
339,Finale Doshi-Velez,4.69
340,Todd Zickler,4.57
342,John Girash,4.54
342,Madhu Sudan,4.54
355,Rebecca Fischer,4.41
372,Marianna Linz,3.87
373,Jerry Mitrovica,
357,Roger Fu,3.91
358,Stein Jacobsen,2.8
365,Elsie Sunderland,4.73
367,Daniel Jacob,4.86
256,Fangzheng Zhang,4.4
256,Fangzheng Zhang,4.78
256,Fangzheng Zhang,4.65
256,Fangzheng Zhang,5.0
256,Fangzheng Zhang,4.64
256,Fangzheng Zhang,4.63
258,Landon (Yuxiao) Du,5.0
258,Landon (Yuxiao) Du,4.75
258,Landon (Yuxiao) Du,
243,David Sena,5.0
244,Ying-Chieh Wang,4.77
244,Ying-Chieh Wang,4.8
244,Ying-Chieh Wang,4.78
247,Bin Yang,4.31
247,Bin Yang,4.71
247,Bin Yang,
249,Shunan Yang,4.67
249,Shunan Yang,5.0
251,Xiaocheng Chen,4.57
252,Xiaoshi Yu,4.67
252,Xiaoshi Yu,4.83
259,Mark Elliott,4.83
261,Wai-Yee Li,4.4
264,David Wang,4.67
265,Thomas Kelly,
266,Stephen Owen,5.0
380,Jie Li,4.75
381,Alexander Zahlten,4.56
386,Daniel Koss,4.58
387,Shigehisa Kuriyama,4.6
1263,Yuki Sakomura,4.75
1263,Yuki Sakomura,
1263,Yuki Sakomura,3.86
1253,Danica Truscott,4.6
1254,Chikako Takehara,5.0
1254,Chikako Takehara,4.89
1256,Mihoko Yagi,4.5
1258,Naomi Asakura,
1260,Naomi Asakura,4.4
1262,Wesley Jacobsen,4.6
1267,David Atherton,
1269,David Atherton,5.0
1274,Hwanhee Kim,4.82
1274,Hi-Sun Kim,4.63
1274,Hi-Sun Kim,4.67
1270,Ahsil Noh,
1272,Hwanhee Kim,
1276,Youngeun Koo,5.0
1980,Hoa Le,4.92
1979,Hoa Le,5.0
406,Jason Furman,
406,David Laibson,3.82
406,David Martin,3.82
408,Andres Maggi,4.49
484,John Campbell,4.32
485,,4.43
485,Reed Orchinik,4.43
485,,2.89
485,Patrick Power,2.89
485,John Felter,4.6
485,,5.0
485,John Felter,4.63
485,,4.63
485,Cirrus Foroughi,4.8
485,,
485,,4.44
485,Andres de Loera,4.44
485,Matthew Basilico,5.0
485,,
485,,4.38
485,Omar Olivarez,4.38
485,Anne Le Brun,4.5
485,Cirrus Foroughi,4.67
485,,4.67
490,Ariel Pakes,4.36
491,Claudia Goldin,4.75
493,Kiran Gajwani,4.82
493,Kiran Gajwani,4.33
493,Paul Willen,4.33
493,Sachet Bangia,4.2
493,,4.2
493,Matthew Basilico,4.25
493,,
493,Anwesha Bhattacharya,4.5
493,,4.5
493,Kiran Gajwani,4.67
493,Leslie Sheng Shen,4.67
493,,4.83
493,Michal Kowalik,4.83
495,Thomas Baranga,5.0
391,Maxim Boycko,3.08
393,Thomas Baranga,3.19
395,Edward Glaeser,4.0
398,Jeffrey Miron,4.07
399,Roland Fryer,4.7
402,Moshe Hoffman,
402,Erez Yoeli,4.07
403,Yannai Gonczarowski,4.19
404,Michela Carlana,4.2
405,Emily Breza,
410,Davide Pettenuzzo,
412,Phillip Heiler,
414,Gabriel Kreindler,3.62
415,Jeffrey Liebman,
415,Lawrence Summers,
417,Hans-Helmut Kotz,
418,Benjamin Enke,4.22
420,Lawrence Summers,4.92
420,Paul Tucker,4.92
421,Ferdinando Monte,4.56
422,Kenneth Rogoff,4.45
426,Daniel Bergstresser,4.25
430,Stephen Marglin,4.73
431,,
431,,
433,Edward Glaeser,4.5
433,Eric Maskin,
435,Martin Eichenbaum,
435,David Laibson,4.18
437,Luis Armona,
439,Sudhir Anand,3.33
439,Amartya Sen,3.33
440,Matthew Rabin,4.5
441,Benjamin Enke,4.67
443,Gregory Bruich,
445,Phillip Heiler,3.13
447,Neil Shephard,3.76
451,Gabriel Kreindler,4.71
453,Emily Breza,4.73
455,Gabriel Chodorow-Reich,3.86
457,David Yang,4.8
458,Stefanie Stantcheva,4.92
461,Elhanan Helpman,4.17
462,Kenneth Rogoff,5.0
463,Robin Lee,4.5
465,John Campbell,4.67
466,Samuel Hanson,
466,Adi Sunderam,
469,Lawrence Katz,4.56
471,Stefanie Stantcheva,5.0
472,Edward Glaeser,5.0
472,Claudia Goldin,5.0
472,Lawrence Katz,5.0
472,Amanda Pallais,5.0
473,,
474,,
474,,
475,Melissa Dell,4.83
478,Claudia Goldin,5.0
480,,5.0
480,,5.0
480,,1.0
482,Mark Shepard,4.67
496,Paul Harris,4.21
497,Catherine Elgin,4.09
498,Emmerich Davies,4.31
503,Liao Cheng,4.11
553,Kelly Miller,4.5
578,Seymur Hasanov,4.0
580,Jennifer Lewis,
580,Linsey Moyer,3.86
582,Paul Bottino,4.89
584,Kelly Miller,3.76
584,David Mooney,3.76
523,Chris Lombardo,4.73
529,Boris Kozinsky,4.38
532,David Ricketts,4.23
536,Gage Hills,4.77
537,Na Li,4.27
539,Demba Ba,3.92
540,Heng Yang,4.86
541,Justin Werfel,4.29
542,Evelyn Hu,4.68
544,Mark Coughlin,3.63
544,,3.63
547,David Clarke,3.25
550,Federico Capasso,2.83
554,Shriya Srinivasan,
555,Patrick Slade,4.5
556,Jia Liu,
